date,product_name,stock,price,day_of_week,is_weekend,demand
2026-02-23,Rice 26kg,480,342,0,0,3
2026-02-23,Sugar,339,642,0,0,17
2026-02-23,Milk 1L,297,103,0,0,14
2026-02-23,Bread,92,466,0,0,17
2026-02-23,Eggs 12pk,70,253,0,0,15
2026-02-23,Cooking Oil 5L,383,485,0,0,3
2026-02-23,Dal 1kg,441,277,0,0,11
2026-02-23,Salt 1kg,94,987,0,0,10
2026-02-23,Tea 500g,287,445,0,0,10
2026-02-23,Coffee 200g,191,211,0,0,5
2026-02-23,greenchilli-100g,318,62,0,0,24
2026-02-23,Redchilli-50g,337,530,0,0,11
2026-02-23,GaramMasala,423,534,0,0,8
2026-02-23,Curd-200g,267,566,0,0,7
2026-02-23,garlic100g,236,164,0,0,18
2026-02-23,ginger100g,376,557,0,0,13
2026-02-24,Rice 26kg,306,85,1,0,2
2026-02-24,Sugar,357,580,1,0,7
2026-02-24,Milk 1L,395,132,1,0,25
2026-02-24,Bread,60,354,1,0,9
2026-02-24,Eggs 12pk,131,579,1,0,10
2026-02-24,Cooking Oil 5L,399,120,1,0,4
2026-02-24,Dal 1kg,268,102,1,0,12
2026-02-24,Salt 1kg,386,738,1,0,11
2026-02-24,Tea 500g,360,690,1,0,15
2026-02-24,Coffee 200g,59,668,1,0,11
2026-02-24,greenchilli-100g,291,850,1,0,25
2026-02-24,Redchilli-50g,175,646,1,0,6
2026-02-24,GaramMasala,258,255,1,0,4
2026-02-24,Curd-200g,127,503,1,0,20
2026-02-24,garlic100g,426,382,1,0,13
2026-02-24,ginger100g,231,683,1,0,16
2026-02-25,Rice 26kg,459,335,2,0,5
2026-02-25,Sugar,382,716,2,0,19
2026-02-25,Milk 1L,325,235,2,0,19
2026-02-25,Bread,397,412,2,0,14
2026-02-25,Eggs 12pk,160,659,2,0,11
2026-02-25,Cooking Oil 5L,85,174,2,0,2
2026-02-25,Dal 1kg,111,613,2,0,13
2026-02-25,Salt 1kg,367,158,2,0,11
2026-02-25,Tea 500g,247,549,2,0,7
2026-02-25,Coffee 200g,360,205,2,0,4
2026-02-25,greenchilli-100g,304,974,2,0,23
2026-02-25,Redchilli-50g,250,542,2,0,5
2026-02-25,GaramMasala,256,389,2,0,4
2026-02-25,Curd-200g,482,102,2,0,10
2026-02-25,garlic100g,488,199,2,0,17
2026-02-25,ginger100g,100,254,2,0,16
2026-02-26,Rice 26kg,156,793,3,0,4
2026-02-26,Sugar,272,428,3,0,19
2026-02-26,Milk 1L,243,738,3,0,15
2026-02-26,Bread,153,339,3,0,11
2026-02-26,Eggs 12pk,142,140,3,0,20
2026-02-26,Cooking Oil 5L,128,311,3,0,3
2026-02-26,Dal 1kg,108,421,3,0,13
2026-02-26,Salt 1kg,27,338,3,0,8
2026-02-26,Tea 500g,101,308,3,0,14
2026-02-26,Coffee 200g,273,559,3,0,3
2026-02-26,greenchilli-100g,89,470,3,0,24
2026-02-26,Redchilli-50g,492,586,3,0,7
2026-02-26,GaramMasala,413,430,3,0,8
2026-02-26,Curd-200g,464,340,3,0,16
2026-02-26,garlic100g,315,94,3,0,12
2026-02-26,ginger100g,345,685,3,0,17
2026-02-27,Rice 26kg,113,809,4,0,3
2026-02-27,Sugar,461,468,4,0,24
2026-02-27,Milk 1L,349,588,4,0,8
2026-02-27,Bread,249,126,4,0,20
2026-02-27,Eggs 12pk,358,115,4,0,7
2026-02-27,Cooking Oil 5L,51,935,4,0,2
2026-02-27,Dal 1kg,469,689,4,0,13
2026-02-27,Salt 1kg,162,728,4,0,5
2026-02-27,Tea 500g,408,259,4,0,13
2026-02-27,Coffee 200g,154,933,4,0,12
2026-02-27,greenchilli-100g,474,538,4,0,18
2026-02-27,Redchilli-50g,389,676,4,0,13
2026-02-27,GaramMasala,102,324,4,0,5
2026-02-27,Curd-200g,260,439,4,0,8
2026-02-27,garlic100g,458,76,4,0,18
2026-02-27,ginger100g,77,494,4,0,15
2026-02-28,Rice 26kg,301,680,5,1,10
2026-02-28,Sugar,230,125,5,1,13
2026-02-28,Milk 1L,339,76,5,1,35
2026-02-28,Bread,204,71,5,1,24
2026-02-28,Eggs 12pk,242,132,5,1,28
2026-02-28,Cooking Oil 5L,301,919,5,1,6
2026-02-28,Dal 1kg,479,845,5,1,17
2026-02-28,Salt 1kg,437,555,5,1,12
2026-02-28,Tea 500g,468,300,5,1,15
2026-02-28,Coffee 200g,334,724,5,1,11
2026-02-28,greenchilli-100g,424,969,5,1,14
2026-02-28,Redchilli-50g,35,308,5,1,12
2026-02-28,GaramMasala,287,658,5,1,7
2026-02-28,Curd-200g,298,763,5,1,11
2026-02-28,garlic100g,218,276,5,1,16
2026-02-28,ginger100g,88,223,5,1,14
2026-03-01,Rice 26kg,79,959,6,1,13
2026-03-01,Sugar,384,338,6,1,20
2026-03-01,Milk 1L,332,96,6,1,15
2026-03-01,Bread,274,618,6,1,23
2026-03-01,Eggs 12pk,474,463,6,1,27
2026-03-01,Cooking Oil 5L,125,643,6,1,4
2026-03-01,Dal 1kg,193,150,6,1,20
2026-03-01,Salt 1kg,330,445,6,1,15
2026-03-01,Tea 500g,315,314,6,1,12
2026-03-01,Coffee 200g,331,262,6,1,10
2026-03-01,greenchilli-100g,129,326,6,1,28
2026-03-01,Redchilli-50g,332,175,6,1,15
2026-03-01,GaramMasala,318,689,6,1,6
2026-03-01,Curd-200g,358,846,6,1,24
2026-03-01,garlic100g,336,932,6,1,13
2026-03-01,ginger100g,353,725,6,1,15
2026-03-02,Rice 26kg,319,80,0,0,4
2026-03-02,Sugar,322,734,0,0,8
2026-03-02,Milk 1L,147,263,0,0,18
2026-03-02,Bread,286,725,0,0,8
2026-03-02,Eggs 12pk,98,448,0,0,14
2026-03-02,Cooking Oil 5L,438,350,0,0,5
2026-03-02,Dal 1kg,216,176,0,0,16
2026-03-02,Salt 1kg,151,918,0,0,8
2026-03-02,Tea 500g,273,306,0,0,10
2026-03-02,Coffee 200g,22,621,0,0,10
2026-03-02,greenchilli-100g,299,777,0,0,13
2026-03-02,Redchilli-50g,363,100,0,0,6
2026-03-02,GaramMasala,114,931,0,0,7
2026-03-02,Curd-200g,284,201,0,0,11
2026-03-02,garlic100g,288,769,0,0,17
2026-03-02,ginger100g,186,557,0,0,8
2026-03-03,Rice 26kg,467,972,1,0,4
2026-03-03,Sugar,232,310,1,0,18
2026-03-03,Milk 1L,255,712,1,0,17
2026-03-03,Bread,401,227,1,0,6
2026-03-03,Eggs 12pk,47,169,1,0,21
2026-03-03,Cooking Oil 5L,99,946,1,0,4
2026-03-03,Dal 1kg,107,672,1,0,7
2026-03-03,Salt 1kg,124,271,1,0,10
2026-03-03,Tea 500g,338,683,1,0,12
2026-03-03,Coffee 200g,473,542,1,0,10
2026-03-03,greenchilli-100g,454,753,1,0,20
2026-03-03,Redchilli-50g,88,666,1,0,11
2026-03-03,GaramMasala,395,235,1,0,8
2026-03-03,Curd-200g,81,198,1,0,19
2026-03-03,garlic100g,83,745,1,0,13
2026-03-03,ginger100g,278,888,1,0,16
2026-03-04,Rice 26kg,67,758,2,0,4
2026-03-04,Sugar,97,106,2,0,14
2026-03-04,Milk 1L,42,886,2,0,11
2026-03-04,Bread,173,730,2,0,8
2026-03-04,Eggs 12pk,439,608,2,0,21
2026-03-04,Cooking Oil 5L,120,245,2,0,7
2026-03-04,Dal 1kg,161,443,2,0,5
2026-03-04,Salt 1kg,241,432,2,0,8
2026-03-04,Tea 500g,149,88,2,0,12
2026-03-04,Coffee 200g,216,778,2,0,9
2026-03-04,greenchilli-100g,181,470,2,0,11
2026-03-04,Redchilli-50g,428,209,2,0,11
2026-03-04,GaramMasala,12,852,2,0,4
2026-03-04,Curd-200g,500,370,2,0,11
2026-03-04,garlic100g,481,884,2,0,18
2026-03-04,ginger100g,113,289,2,0,13
2026-03-05,Rice 26kg,62,841,3,0,5
2026-03-05,Sugar,87,218,3,0,13
2026-03-05,Milk 1L,63,555,3,0,21
2026-03-05,Bread,316,149,3,0,12
2026-03-05,Eggs 12pk,75,356,3,0,23
2026-03-05,Cooking Oil 5L,83,597,3,0,3
2026-03-05,Dal 1kg,279,235,3,0,8
2026-03-05,Salt 1kg,376,696,3,0,8
2026-03-05,Tea 500g,232,103,3,0,5
2026-03-05,Coffee 200g,348,849,3,0,7
2026-03-05,greenchilli-100g,101,455,3,0,21
2026-03-05,Redchilli-50g,217,994,3,0,9
2026-03-05,GaramMasala,230,632,3,0,8
2026-03-05,Curd-200g,50,99,3,0,19
2026-03-05,garlic100g,188,259,3,0,12
2026-03-05,ginger100g,439,557,3,0,10
2026-03-06,Rice 26kg,191,528,4,0,3
2026-03-06,Sugar,480,70,4,0,18
2026-03-06,Milk 1L,324,351,4,0,15
2026-03-06,Bread,217,682,4,0,15
2026-03-06,Eggs 12pk,340,461,4,0,19
2026-03-06,Cooking Oil 5L,269,97,4,0,4
2026-03-06,Dal 1kg,322,375,4,0,17
2026-03-06,Salt 1kg,490,702,4,0,6
2026-03-06,Tea 500g,36,54,4,0,8
2026-03-06,Coffee 200g,175,162,4,0,3
2026-03-06,greenchilli-100g,52,820,4,0,20
2026-03-06,Redchilli-50g,436,53,4,0,9
2026-03-06,GaramMasala,401,78,4,0,7
2026-03-06,Curd-200g,27,208,4,0,19
2026-03-06,garlic100g,108,700,4,0,9
2026-03-06,ginger100g,362,602,4,0,7
2026-03-07,Rice 26kg,475,999,5,1,4
2026-03-07,Sugar,48,792,5,1,29
2026-03-07,Milk 1L,113,404,5,1,22
2026-03-07,Bread,116,143,5,1,15
2026-03-07,Eggs 12pk,139,113,5,1,22
2026-03-07,Cooking Oil 5L,93,838,5,1,10
2026-03-07,Dal 1kg,452,360,5,1,18
2026-03-07,Salt 1kg,31,681,5,1,14
2026-03-07,Tea 500g,342,505,5,1,15
2026-03-07,Coffee 200g,13,435,5,1,19
2026-03-07,greenchilli-100g,249,841,5,1,26
2026-03-07,Redchilli-50g,450,843,5,1,12
2026-03-07,GaramMasala,319,238,5,1,10
2026-03-07,Curd-200g,449,304,5,1,24
2026-03-07,garlic100g,420,400,5,1,20
2026-03-07,ginger100g,66,989,5,1,19
2026-03-08,Rice 26kg,99,134,6,1,15
2026-03-08,Sugar,422,254,6,1,30
2026-03-08,Milk 1L,482,92,6,1,34
2026-03-08,Bread,203,911,6,1,16
2026-03-08,Eggs 12pk,41,601,6,1,17
2026-03-08,Cooking Oil 5L,201,413,6,1,11
2026-03-08,Dal 1kg,235,944,6,1,9
2026-03-08,Salt 1kg,104,531,6,1,16
2026-03-08,Tea 500g,411,149,6,1,16
2026-03-08,Coffee 200g,304,759,6,1,18
2026-03-08,greenchilli-100g,188,471,6,1,19
2026-03-08,Redchilli-50g,20,982,6,1,16
2026-03-08,GaramMasala,336,514,6,1,7
2026-03-08,Curd-200g,400,934,6,1,27
2026-03-08,garlic100g,203,965,6,1,18
2026-03-08,ginger100g,446,453,6,1,13
2026-03-09,Rice 26kg,352,789,0,0,4
2026-03-09,Sugar,69,807,0,0,12
2026-03-09,Milk 1L,243,438,0,0,16
2026-03-09,Bread,350,409,0,0,13
2026-03-09,Eggs 12pk,268,394,0,0,24
2026-03-09,Cooking Oil 5L,377,50,0,0,4
2026-03-09,Dal 1kg,399,310,0,0,12
2026-03-09,Salt 1kg,443,57,0,0,8
2026-03-09,Tea 500g,180,839,0,0,7
2026-03-09,Coffee 200g,101,897,0,0,9
2026-03-09,greenchilli-100g,115,101,0,0,16
2026-03-09,Redchilli-50g,246,798,0,0,7
2026-03-09,GaramMasala,158,457,0,0,8
2026-03-09,Curd-200g,313,767,0,0,19
2026-03-09,garlic100g,76,225,0,0,12
2026-03-09,ginger100g,54,517,0,0,13
2026-03-10,Rice 26kg,177,204,1,0,4
2026-03-10,Sugar,141,971,1,0,18
2026-03-10,Milk 1L,404,595,1,0,30
2026-03-10,Bread,249,943,1,0,16
2026-03-10,Eggs 12pk,182,918,1,0,20
2026-03-10,Cooking Oil 5L,311,908,1,0,6
2026-03-10,Dal 1kg,305,683,1,0,11
2026-03-10,Salt 1kg,443,558,1,0,7
2026-03-10,Tea 500g,331,268,1,0,10
2026-03-10,Coffee 200g,458,564,1,0,12
2026-03-10,greenchilli-100g,136,888,1,0,26
2026-03-10,Redchilli-50g,226,699,1,0,8
2026-03-10,GaramMasala,497,215,1,0,4
2026-03-10,Curd-200g,162,479,1,0,9
2026-03-10,garlic100g,237,365,1,0,7
2026-03-10,ginger100g,77,137,1,0,8
2026-03-11,Rice 26kg,69,875,2,0,2
2026-03-11,Sugar,426,957,2,0,19
2026-03-11,Milk 1L,21,671,2,0,31
2026-03-11,Bread,151,410,2,0,10
2026-03-11,Eggs 12pk,348,181,2,0,18
2026-03-11,Cooking Oil 5L,128,609,2,0,5
2026-03-11,Dal 1kg,466,519,2,0,16
2026-03-11,Salt 1kg,457,595,2,0,10
2026-03-11,Tea 500g,146,420,2,0,13
2026-03-11,Coffee 200g,180,589,2,0,12
2026-03-11,greenchilli-100g,166,196,2,0,23
2026-03-11,Redchilli-50g,64,656,2,0,9
2026-03-11,GaramMasala,366,176,2,0,4
2026-03-11,Curd-200g,246,567,2,0,20
2026-03-11,garlic100g,184,778,2,0,6
2026-03-11,ginger100g,23,501,2,0,15
2026-03-12,Rice 26kg,107,675,3,0,3
2026-03-12,Sugar,102,836,3,0,12
2026-03-12,Milk 1L,437,232,3,0,19
2026-03-12,Bread,105,732,3,0,18
2026-03-12,Eggs 12pk,63,935,3,0,10
2026-03-12,Cooking Oil 5L,38,422,3,0,4
2026-03-12,Dal 1kg,78,165,3,0,9
2026-03-12,Salt 1kg,323,788,3,0,4
2026-03-12,Tea 500g,152,811,3,0,17
2026-03-12,Coffee 200g,163,288,3,0,3
2026-03-12,greenchilli-100g,41,136,3,0,19
2026-03-12,Redchilli-50g,91,190,3,0,11
2026-03-12,GaramMasala,366,747,3,0,7
2026-03-12,Curd-200g,332,115,3,0,10
2026-03-12,garlic100g,391,507,3,0,9
2026-03-12,ginger100g,166,592,3,0,9
2026-03-13,Rice 26kg,371,794,4,0,5
2026-03-13,Sugar,190,561,4,0,10
2026-03-13,Milk 1L,158,656,4,0,23
2026-03-13,Bread,380,870,4,0,10
2026-03-13,Eggs 12pk,82,931,4,0,9
2026-03-13,Cooking Oil 5L,292,879,4,0,3
2026-03-13,Dal 1kg,468,322,4,0,9
2026-03-13,Salt 1kg,194,213,4,0,5
2026-03-13,Tea 500g,129,55,4,0,13
2026-03-13,Coffee 200g,477,303,4,0,8
2026-03-13,greenchilli-100g,84,318,4,0,25
2026-03-13,Redchilli-50g,420,172,4,0,7
2026-03-13,GaramMasala,358,418,4,0,7
2026-03-13,Curd-200g,234,743,4,0,12
2026-03-13,garlic100g,139,559,4,0,9
2026-03-13,ginger100g,166,492,4,0,11
2026-03-14,Rice 26kg,395,396,5,1,12
2026-03-14,Sugar,202,237,5,1,14
2026-03-14,Milk 1L,348,978,5,1,18
2026-03-14,Bread,269,580,5,1,16
2026-03-14,Eggs 12pk,242,741,5,1,17
2026-03-14,Cooking Oil 5L,190,362,5,1,6
2026-03-14,Dal 1kg,98,115,5,1,13
2026-03-14,Salt 1kg,257,272,5,1,14
2026-03-14,Tea 500g,74,318,5,1,16
2026-03-14,Coffee 200g,460,991,5,1,9
2026-03-14,greenchilli-100g,340,92,5,1,22
2026-03-14,Redchilli-50g,202,851,5,1,13
2026-03-14,GaramMasala,322,549,5,1,9
2026-03-14,Curd-200g,246,106,5,1,24
2026-03-14,garlic100g,457,384,5,1,20
2026-03-14,ginger100g,297,471,5,1,21
2026-03-15,Rice 26kg,96,925,6,1,9
2026-03-15,Sugar,367,660,6,1,19
2026-03-15,Milk 1L,178,792,6,1,15
2026-03-15,Bread,232,388,6,1,21
2026-03-15,Eggs 12pk,373,296,6,1,14
2026-03-15,Cooking Oil 5L,151,613,6,1,9
2026-03-15,Dal 1kg,321,249,6,1,16
2026-03-15,Salt 1kg,277,289,6,1,12
2026-03-15,Tea 500g,164,275,6,1,14
2026-03-15,Coffee 200g,412,394,6,1,13
2026-03-15,greenchilli-100g,43,981,6,1,13
2026-03-15,Redchilli-50g,436,681,6,1,18
2026-03-15,GaramMasala,96,150,6,1,15
2026-03-15,Curd-200g,364,162,6,1,9
2026-03-15,garlic100g,293,715,6,1,20
2026-03-15,ginger100g,209,148,6,1,19
2026-03-16,Rice 26kg,323,964,0,0,4
2026-03-16,Sugar,47,942,0,0,20
2026-03-16,Milk 1L,146,61,0,0,14
2026-03-16,Bread,432,489,0,0,19
2026-03-16,Eggs 12pk,143,674,0,0,21
2026-03-16,Cooking Oil 5L,294,731,0,0,3
2026-03-16,Dal 1kg,484,627,0,0,8
2026-03-16,Salt 1kg,461,975,0,0,5
2026-03-16,Tea 500g,439,855,0,0,10
2026-03-16,Coffee 200g,203,944,0,0,6
2026-03-16,greenchilli-100g,317,581,0,0,17
2026-03-16,Redchilli-50g,442,716,0,0,7
2026-03-16,GaramMasala,251,73,0,0,4
2026-03-16,Curd-200g,481,391,0,0,18
2026-03-16,garlic100g,198,147,0,0,10
2026-03-16,ginger100g,132,980,0,0,15
2026-03-17,Rice 26kg,425,735,1,0,5
2026-03-17,Sugar,237,526,1,0,10
2026-03-17,Milk 1L,145,742,1,0,20
2026-03-17,Bread,466,444,1,0,17
2026-03-17,Eggs 12pk,415,928,1,0,22
2026-03-17,Cooking Oil 5L,442,825,1,0,5
2026-03-17,Dal 1kg,207,166,1,0,7
2026-03-17,Salt 1kg,307,768,1,0,9
2026-03-17,Tea 500g,206,765,1,0,14
2026-03-17,Coffee 200g,340,67,1,0,10
2026-03-17,greenchilli-100g,108,215,1,0,18
2026-03-17,Redchilli-50g,230,240,1,0,11
2026-03-17,GaramMasala,402,369,1,0,6
2026-03-17,Curd-200g,489,441,1,0,10
2026-03-17,garlic100g,75,223,1,0,17
2026-03-17,ginger100g,464,681,1,0,16
2026-03-18,Rice 26kg,10,78,2,0,5
2026-03-18,Sugar,53,748,2,0,21
2026-03-18,Milk 1L,329,877,2,0,13
2026-03-18,Bread,330,784,2,0,17
2026-03-18,Eggs 12pk,189,276,2,0,24
2026-03-18,Cooking Oil 5L,78,318,2,0,4
2026-03-18,Dal 1kg,20,511,2,0,17
2026-03-18,Salt 1kg,388,601,2,0,4
2026-03-18,Tea 500g,311,915,2,0,7
2026-03-18,Coffee 200g,237,237,2,0,7
2026-03-18,greenchilli-100g,500,78,2,0,17
2026-03-18,Redchilli-50g,34,189,2,0,7
2026-03-18,GaramMasala,434,752,2,0,6
2026-03-18,Curd-200g,467,285,2,0,21
2026-03-18,garlic100g,370,104,2,0,16
2026-03-18,ginger100g,60,622,2,0,17
2026-03-19,Rice 26kg,66,300,3,0,5
2026-03-19,Sugar,206,259,3,0,20
2026-03-19,Milk 1L,213,377,3,0,26
2026-03-19,Bread,143,387,3,0,14
2026-03-19,Eggs 12pk,446,438,3,0,22
2026-03-19,Cooking Oil 5L,41,157,3,0,3
2026-03-19,Dal 1kg,406,298,3,0,17
2026-03-19,Salt 1kg,33,712,3,0,10
2026-03-19,Tea 500g,51,812,3,0,5
2026-03-19,Coffee 200g,243,542,3,0,7
2026-03-19,greenchilli-100g,77,211,3,0,14
2026-03-19,Redchilli-50g,270,278,3,0,9
2026-03-19,GaramMasala,154,60,3,0,7
2026-03-19,Curd-200g,234,537,3,0,13
2026-03-19,garlic100g,451,755,3,0,6
2026-03-19,ginger100g,106,108,3,0,10
2026-03-20,Rice 26kg,368,206,4,0,3
2026-03-20,Sugar,128,342,4,0,14
2026-03-20,Milk 1L,314,401,4,0,14
2026-03-20,Bread,430,225,4,0,11
2026-03-20,Eggs 12pk,424,97,4,0,13
2026-03-20,Cooking Oil 5L,473,293,4,0,4
2026-03-20,Dal 1kg,66,986,4,0,10
2026-03-20,Salt 1kg,271,100,4,0,10
2026-03-20,Tea 500g,361,56,4,0,10
2026-03-20,Coffee 200g,455,269,4,0,13
2026-03-20,greenchilli-100g,280,413,4,0,14
2026-03-20,Redchilli-50g,14,94,4,0,11
2026-03-20,GaramMasala,475,941,4,0,9
2026-03-20,Curd-200g,95,671,4,0,12
2026-03-20,garlic100g,494,335,4,0,16
2026-03-20,ginger100g,181,521,4,0,15
2026-03-21,Rice 26kg,228,721,5,1,7
2026-03-21,Sugar,389,781,5,1,27
2026-03-21,Milk 1L,44,448,5,1,18
2026-03-21,Bread,283,243,5,1,26
2026-03-21,Eggs 12pk,459,867,5,1,19
2026-03-21,Cooking Oil 5L,241,97,5,1,7
2026-03-21,Dal 1kg,344,292,5,1,15
2026-03-21,Salt 1kg,247,495,5,1,14
2026-03-21,Tea 500g,314,559,5,1,18
2026-03-21,Coffee 200g,166,235,5,1,15
2026-03-21,greenchilli-100g,493,437,5,1,16
2026-03-21,Redchilli-50g,79,607,5,1,14
2026-03-21,GaramMasala,423,68,5,1,10
2026-03-21,Curd-200g,367,889,5,1,13
2026-03-21,garlic100g,20,694,5,1,13
2026-03-21,ginger100g,324,444,5,1,12
2026-03-22,Rice 26kg,342,812,6,1,6
2026-03-22,Sugar,191,787,6,1,23
2026-03-22,Milk 1L,336,420,6,1,22
2026-03-22,Bread,387,153,6,1,20
2026-03-22,Eggs 12pk,128,211,6,1,18
2026-03-22,Cooking Oil 5L,432,522,6,1,9
2026-03-22,Dal 1kg,29,392,6,1,16
2026-03-22,Salt 1kg,160,314,6,1,16
2026-03-22,Tea 500g,424,823,6,1,24
2026-03-22,Coffee 200g,171,121,6,1,9
2026-03-22,greenchilli-100g,437,400,6,1,30
2026-03-22,Redchilli-50g,481,199,6,1,10
2026-03-22,GaramMasala,406,716,6,1,10
2026-03-22,Curd-200g,461,237,6,1,25
2026-03-22,garlic100g,500,863,6,1,17
2026-03-22,ginger100g,452,823,6,1,9
2026-03-23,Rice 26kg,149,203,0,0,5
2026-03-23,Sugar,34,288,0,0,11
2026-03-23,Milk 1L,207,930,0,0,29
2026-03-23,Bread,91,476,0,0,18
2026-03-23,Eggs 12pk,36,445,0,0,6
2026-03-23,Cooking Oil 5L,113,393,0,0,5
2026-03-23,Dal 1kg,116,707,0,0,18
2026-03-23,Salt 1kg,349,594,0,0,12
2026-03-23,Tea 500g,338,519,0,0,14
2026-03-23,Coffee 200g,326,145,0,0,8
2026-03-23,greenchilli-100g,155,283,0,0,21
2026-03-23,Redchilli-50g,187,81,0,0,10
2026-03-23,GaramMasala,412,549,0,0,6
2026-03-23,Curd-200g,475,197,0,0,22
2026-03-23,garlic100g,261,653,0,0,11
2026-03-23,ginger100g,294,582,0,0,11
2026-03-24,Rice 26kg,108,746,1,0,6
2026-03-24,Sugar,237,600,1,0,21
2026-03-24,Milk 1L,448,310,1,0,12
2026-03-24,Bread,170,521,1,0,18
2026-03-24,Eggs 12pk,314,574,1,0,9
2026-03-24,Cooking Oil 5L,255,889,1,0,5
2026-03-24,Dal 1kg,220,444,1,0,8
2026-03-24,Salt 1kg,252,633,1,0,12
2026-03-24,Tea 500g,155,443,1,0,10
2026-03-24,Coffee 200g,437,98,1,0,4
2026-03-24,greenchilli-100g,219,826,1,0,23
2026-03-24,Redchilli-50g,54,858,1,0,10
2026-03-24,GaramMasala,44,903,1,0,4
2026-03-24,Curd-200g,227,770,1,0,19
2026-03-24,garlic100g,18,167,1,0,19
2026-03-24,ginger100g,229,227,1,0,17
2026-03-25,Rice 26kg,433,93,2,0,5
2026-03-25,Sugar,478,124,2,0,21
2026-03-25,Milk 1L,388,500,2,0,27
2026-03-25,Bread,225,631,2,0,19
2026-03-25,Eggs 12pk,309,507,2,0,9
2026-03-25,Cooking Oil 5L,404,390,2,0,6
2026-03-25,Dal 1kg,439,599,2,0,17
2026-03-25,Salt 1kg,55,252,2,0,5
2026-03-25,Tea 500g,223,959,2,0,14
2026-03-25,Coffee 200g,162,522,2,0,14
2026-03-25,greenchilli-100g,104,562,2,0,10
2026-03-25,Redchilli-50g,83,339,2,0,7
2026-03-25,GaramMasala,74,805,2,0,5
2026-03-25,Curd-200g,19,108,2,0,16
2026-03-25,garlic100g,232,111,2,0,11
2026-03-25,ginger100g,292,116,2,0,14
2026-03-26,Rice 26kg,364,343,3,0,3
2026-03-26,Sugar,237,657,3,0,7
2026-03-26,Milk 1L,152,961,3,0,10
2026-03-26,Bread,119,64,3,0,11
2026-03-26,Eggs 12pk,458,578,3,0,22
2026-03-26,Cooking Oil 5L,394,797,3,0,2
2026-03-26,Dal 1kg,319,241,3,0,8
2026-03-26,Salt 1kg,480,141,3,0,7
2026-03-26,Tea 500g,31,349,3,0,11
2026-03-26,Coffee 200g,472,998,3,0,5
2026-03-26,greenchilli-100g,415,570,3,0,23
2026-03-26,Redchilli-50g,467,981,3,0,11
2026-03-26,GaramMasala,175,204,3,0,10
2026-03-26,Curd-200g,392,245,3,0,17
2026-03-26,garlic100g,212,779,3,0,12
2026-03-26,ginger100g,401,92,3,0,13
2026-03-27,Rice 26kg,187,414,4,0,6
2026-03-27,Sugar,206,330,4,0,19
2026-03-27,Milk 1L,211,509,4,0,12
2026-03-27,Bread,410,757,4,0,19
2026-03-27,Eggs 12pk,57,242,4,0,12
2026-03-27,Cooking Oil 5L,24,958,4,0,5
2026-03-27,Dal 1kg,255,195,4,0,12
2026-03-27,Salt 1kg,273,331,4,0,4
2026-03-27,Tea 500g,418,251,4,0,6
2026-03-27,Coffee 200g,432,626,4,0,9
2026-03-27,greenchilli-100g,61,180,4,0,25
2026-03-27,Redchilli-50g,136,280,4,0,2
2026-03-27,GaramMasala,62,260,4,0,7
2026-03-27,Curd-200g,358,908,4,0,7
2026-03-27,garlic100g,389,555,4,0,8
2026-03-27,ginger100g,179,363,4,0,8
2026-03-28,Rice 26kg,293,906,5,1,10
2026-03-28,Sugar,159,508,5,1,21
2026-03-28,Milk 1L,450,503,5,1,21
2026-03-28,Bread,207,621,5,1,24
2026-03-28,Eggs 12pk,283,778,5,1,26
2026-03-28,Cooking Oil 5L,249,620,5,1,11
2026-03-28,Dal 1kg,290,795,5,1,10
2026-03-28,Salt 1kg,182,304,5,1,10
2026-03-28,Tea 500g,170,814,5,1,18
2026-03-28,Coffee 200g,100,763,5,1,18
2026-03-28,greenchilli-100g,192,457,5,1,32
2026-03-28,Redchilli-50g,292,703,5,1,12
2026-03-28,GaramMasala,354,794,5,1,14
2026-03-28,Curd-200g,224,691,5,1,13
2026-03-28,garlic100g,86,410,5,1,23
2026-03-28,ginger100g,386,86,5,1,22
2026-03-29,Rice 26kg,476,165,6,1,14
2026-03-29,Sugar,201,521,6,1,16
2026-03-29,Milk 1L,382,777,6,1,24
2026-03-29,Bread,406,485,6,1,26
2026-03-29,Eggs 12pk,451,904,6,1,26
2026-03-29,Cooking Oil 5L,148,432,6,1,11
2026-03-29,Dal 1kg,180,61,6,1,23
2026-03-29,Salt 1kg,190,616,6,1,18
2026-03-29,Tea 500g,344,573,6,1,11
2026-03-29,Coffee 200g,318,389,6,1,12
2026-03-29,greenchilli-100g,161,133,6,1,23
2026-03-29,Redchilli-50g,386,413,6,1,8
2026-03-29,GaramMasala,59,352,6,1,13
2026-03-29,Curd-200g,438,198,6,1,22
2026-03-29,garlic100g,234,651,6,1,12
2026-03-29,ginger100g,469,805,6,1,9
2026-03-30,Rice 26kg,183,241,0,0,4
2026-03-30,Sugar,22,779,0,0,13
2026-03-30,Milk 1L,280,442,0,0,16
2026-03-30,Bread,74,249,0,0,6
2026-03-30,Eggs 12pk,123,317,0,0,15
2026-03-30,Cooking Oil 5L,154,976,0,0,7
2026-03-30,Dal 1kg,100,970,0,0,12
2026-03-30,Salt 1kg,390,177,0,0,11
2026-03-30,Tea 500g,18,177,0,0,7
2026-03-30,Coffee 200g,327,736,0,0,11
2026-03-30,greenchilli-100g,200,736,0,0,8
